name,address,City,State,zip,phone,url,types,closed,lat,long,scraped_for_emails,phase1_success,phase2_success,
Village Toy Shop,"New Hartford Shopping Center, 120 Genesee St, New Hartford", New Hartford,NY,13413,(315) 733-8667,http://www.villagetoyshop.com/,"[""store"",""point_of_interest"",""establishment""]",,43.0773339,-75.2937261,,#N/A,villagetoyshop.com,
Child's Play,"2305 NW Kearney St, Portland", Portland,OR,97210,(503) 224-5586,http://www.childsplayportland.com/,store,,,,,#N/A,childsplayportland.com,
Child's Play,"5858 College Ave, Oakland", Oakland,CA,94618,(510) 653-3989,http://www.ghosthound.net/childsplay/,,,,,,#N/A,ghosthound.netchildsplay,
Professor Toy,"3448 S Mooney Blvd, Visalia", Visalia,CA,93277,(559) 625-3857,http://professortoy.com/contact/,"[""store"",""point_of_interest"",""establishment""]",,36.2997476,-119.3114982,,#N/A,professortoy.comcontact,
Professor Toy,"7897 N Blackstone Ave, Fresno", Fresno,CA,93720,(559) 448-8697,http://www.professortoy.com/,store,,,,,#N/A,professortoy.com,
The Toy Factory,"110 Boone Square St #19, Hillsborough", Hillsborough,NC,27278,(919) 732-2155,http://www.thetoyfactory.com/,"[""store"",""point_of_interest"",""establishment""]",,36.0633319,-79.1006673,,#N/A,thetoyfactory.com,
The Toy Factory,"442 SW 2nd St, Corvallis", Corvallis,OR,97330,(541) 758-5415,http://www.thetoyfactory.us/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,44.5604637,-123.2620436,,#N/A,thetoyfactory.us,
The Toy Factory,"465 Curry Ave, Lexington", Lexington,KY,40508,(859) 225-8697,http://www.alltruckseverything.com/,"[""car_repair"",""store"",""point_of_interest"",""establishment""]",,38.043313,-84.513788,,#N/A,alltruckseverything.com,
So Childish,"1947 30th St, San Diego", San Diego,CA,92102,(619) 238-0800,http://www.sochildish.com/,clothing_store,,,,,#N/A,sochildish.com,
Utah Idaho Supply / Map World,"265 State St, Lindon", Lindon,UT,84042,(801) 796-6088,http://www.uischoolsupply.com/,"[""store"",""point_of_interest"",""establishment""]",,40.342269,-111.7210768,,#N/A,uischoolsupply.com,
Big Toy Superstore,"1960 US Hwy 70 SE #254, Hickory", Hickory,NC,28602,(828) 323-9182,http://www.bigtoysuperstore.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,35.7029481,-81.3053939,,#N/A,bigtoysuperstore.com,
Toys and Playtime Oasis,"13802 N Scottsdale Rd #116, Scottsdale", Scottsdale,AZ,85254,(480) 948-4630,http://www.azdollhouse.com/,store,,,,,#N/A,azdollhouse.com,
Trend Times Toys,"2126 E 5th St, Tempe", Tempe,AZ,85281,(800) 350-5420,http://www.trendtimes.com/,store,,,,,#N/A,trendtimes.com,
Old Town Candy & Toys,"4000 N Scottsdale Rd, Scottsdale", Scottsdale,AZ,85251,(480) 247-7332,http://www.oldtowncandyandtoys.com/,food,,,,,#N/A,oldtowncandyandtoys.com,
Kidstop toys & books,"6990 E Shea Blvd #103, Scottsdale", Scottsdale,AZ,85254,(480) 609-9012,http://kidstoptoys.com/,store,,,,,#N/A,kidstoptoys.com,
Toy Anxiety,"13825 N 32nd St # 15, Phoenix", Phoenix,AZ,85032,(602) 308-0292,http://www.toyanxiety.com/,store,,,,,#N/A,toyanxiety.com,
American Science & Surplus,"33W361 Roosevelt Rd, West Chicago", West Chicago,IL,60185,(630) 232-2882,http://www.sciplus.com/,"[""hardware_store"",""store"",""point_of_interest"",""establishment""]",,41.883704,-88.2694337,,#N/A,sciplus.com,
Lulubell Toy Bodega,"128 W Main St, Mesa", Mesa,AZ,85201,(480) 733-5858,http://www.lulubelltoys.com/,art_gallery,,,,,#N/A,lulubelltoys.com,
Lego Store,"4400 Sharon Rd M05, Charlotte", Charlotte,NC,28211,(704) 366-4721,http://www.lego.com/,store,,,,,#N/A,lego.com,
LEGO Store,"633 Southcenter Mall #1450, Seattle", Seattle,WA,98188,(206) 243-1554,http://stores.lego.com/en-us/stores/us/westfield-southcenter,"[""store"",""point_of_interest"",""establishment""]",,47.4581271,-122.2580514,,#N/A,stores.lego.comen-usstoresuswestfield-southcenter,
Truckers Toy Store LLC,"3269 New Bern Hwy, Jacksonville", Jacksonville,NC,28546,(910) 455-4545,http://www.truckerstoystore.net/,"[""store"",""point_of_interest"",""establishment""]",,34.7938286,-77.3708199,,#N/A,truckerstoystore.net,
New Sun Racing,"2000 S Expressway 83 #E07, Harlingen", Harlingen,TX,78552,(956) 444-2303,http://www.newsunracing.com/,"[""electronics_store"",""store"",""point_of_interest"",""establishment""]",,26.184804,-97.719315,,#N/A,newsunracing.com,
Toy Tokyo,"91 2nd Ave, New York", New York,NY,10003,(212) 673-5424,http://www.toytokyo.com/,store,,,,,#N/A,toytokyo.com,
Toy Store,"102 Washington Ave, Ketchum", Ketchum,ID,83340,(208) 726-5966,http://www.toystoresunvalley.com/,"[""store"",""point_of_interest"",""establishment""]",,43.6805861,-114.3655147,,#N/A,toystoresunvalley.com,
Toy Store,"1020 York Rd, Towson", Towson,MD,21204,(410) 296-2800,http://www.toystoremotors.com/,"[""car_dealer"",""store"",""point_of_interest"",""establishment""]",,39.4114097,-76.6108241,,#N/A,toystoremotors.com,
The Toy Box,"1980 Festival Plaza Dr Suite 175, Las Vegas", Las Vegas,NV,89135,(702) 776-8690,http://www.toyboxlasvegas.com/,food,,,,,#N/A,toyboxlasvegas.com,
Toy Store,"5300 SW 21st St, Topeka", Topeka,KS,66604,(785) 273-0561,http://www.facebook.com/ToyStoreTopeka/,"[""store"",""point_of_interest"",""establishment""]",,39.0297742,-95.744881,,#N/A,facebook.comToyStoreTopeka,
The Toy Box,"793 Merrimon Ave, Asheville", Asheville,NC,28804,(828) 254-8697,http://www.toyboxasheville.com/,"[""store"",""point_of_interest"",""establishment""]",,35.6258748,-82.5535204,,#N/A,toyboxasheville.com,
Red Wagon,"255 N Harrison St, Shipshewana", Shipshewana,IN,46565,(260) 768-3090,http://www.davismercantile.com/red-wagon,"[""store"",""point_of_interest"",""establishment""]",,41.6799114,-85.5792465,,#N/A,davismercantile.comred-wagon,
Red Wagon,"4218 E Madison St, Seattle", Seattle,WA,98112,(206) 453-5306,http://www.redwagonmadisonpark.com/,store,,,,,#N/A,redwagonmadisonpark.com,
Beyond the Blackboard,"6155 S Main St E-104, Aurora", Aurora,CO,80016,(303) 627-5791,http://www.beyondtheblackboard.com/,,,,,,#N/A,beyondtheblackboard.com,
Kidrobot,"1512 Haight St, San Francisco", San Francisco,CA,94117,(415) 487-9000,http://wootbear.com/,store,,,,,#N/A,wootbear.com,
Yikes Toys,"2930 E Broadway Blvd, Tucson", Tucson,AZ,85716,(520) 320-5669,http://www.yikestoys.com/,art_gallery,,,,,#N/A,yikestoys.com,
Toy Shack,"450 Fremont St #117, Las Vegas", Las Vegas,NV,89101,(702) 538-8600,http://vegastoyshack.com/,store,,,,,#N/A,vegastoyshack.com,
Kappa Toys,"707 Fremont St, Las Vegas", Las Vegas,NV,89101,(702) 302-9363,http://kappatoys.com/,store,,,,,#N/A,kappatoys.com,
Imagination Toys & Shoes,142 Vintage Park Blvd, Houston,TX,77070,(281) 376-1834,http://www.imaginationtoysandshoes.com/,shoe_store,,,,,#N/A,imaginationtoysandshoes.com,
Kid To Kid Houston Galleria,1737 Post Oak Blvd, Houston,TX,77056,(713) 622-2545,http://kidtokid.com/houstongalleria/,clothing_store,,,,,#N/A,kidtokid.comhoustongalleria,
Fantasies Unlimited,"13480 Northland Dr, Big Rapids", Big Rapids,MI,49307,(231) 796-8052,http://fantasiesunlimitedonline.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,43.6625922,-85.4825276,,#N/A,fantasiesunlimitedonline.com,
Walmart Supercenter,"2536 Airline Dr, Bossier City", Bossier City,LA,71111,(318) 747-0173,http://www.walmart.com/store/376,"[""department_store"",""electronics_store"",""grocery_or_supermarket"",""food"",""store"",""point_of_interest"",""establishment""]",,32.548291,-93.70639,,#N/A,walmart.comstore376,
Walmart Supercenter,"2701 Cloverdale Rd, Florence", Florence,AL,35633,(256) 712-6410,http://www.walmart.com/store/4187,"[""department_store"",""electronics_store"",""grocery_or_supermarket"",""food"",""store"",""point_of_interest"",""establishment""]",,34.8430048,-87.6918276,,#N/A,walmart.comstore4187,
Walmart Supercenter,"2825 Ledo Rd, Albany", Albany,GA,31707,(229) 889-9655,http://www.walmart.com/store/588,"[""department_store"",""electronics_store"",""grocery_or_supermarket"",""food"",""store"",""point_of_interest"",""establishment""]",,31.6245207,-84.2137593,,#N/A,walmart.comstore588,
Fantasies Unlimited,"3208 S Martin Luther King Jr Blvd, Lansing", Lansing,MI,48910,(517) 393-1159,http://fantasiesunlimitedonline.com/about-us/lansing/,"[""store"",""point_of_interest"",""establishment""]",,42.6999313,-84.5680452,,#N/A,fantasiesunlimitedonline.comabout-uslansing,
RIDEMAKERZ,"1210 Celebrity Cir, Myrtle Beach", Myrtle Beach,SC,29577,(843) 444-2646,http://ridemakerz.com/,"[""store"",""point_of_interest"",""establishment""]",,33.7169558,-78.8804751,,#N/A,ridemakerz.com,
Bookland,"1635 North Expressway, Griffin", Griffin,GA,30223,(770) 229-1974,http://www.booksamillion.com/,"[""book_store"",""store"",""point_of_interest"",""establishment""]",,33.2756406,-84.2936439,,#N/A,booksamillion.com,
Big Lots,"2401 North Ave #19b, Grand Junction", Grand Junction,CO,81501,(970) 243-5812,http://local.biglots.com/co/grand-junction/4357,"[""department_store"",""grocery_or_supermarket"",""food"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,39.076443,-108.536759,,#N/A,local.biglots.comcogrand-junction4357,
Big Lots,"5402 4th St #2, Lubbock", Lubbock,TX,79416,(806) 795-5288,http://local.biglots.com/tx/lubbock/1915,,,,,,#N/A,local.biglots.comtxlubbock1915,
Big Lots,"5952 University Pkwy, Winston-Salem", Winston-Salem,NC,27105,(336) 377-3501,http://local.biglots.com/nc/winston-salem/1013,,,,,,#N/A,local.biglots.comncwinston-salem1013,
Critical Hit Games,"10462 Roosevelt Blvd N, St. Petersburg", St. Petersburg,FL,33716,(727) 578-5700,http://www.criticalhitgames.biz/,,,,,,#N/A,criticalhitgames.biz,
Critical Hit Games,"13433 Cedar Rd, Cleveland Heights", Cleveland Heights,OH,44118,(216) 371-2748,http://www.facebook.com/criticalhitcleveland,,,,,,#N/A,facebook.comcriticalhitcleveland,
Intimate Treasuresâ„¢,"1410 E Main St, Johnson City", Johnson City,TN,37601,(423) 928-3273,http://www.intimatetreasures.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,36.3254721,-82.3325604,,#N/A,intimatetreasures.com,
Kid's Stuff Superstore,"3740 N 27th St, Lincoln", Lincoln,NE,68521,(402) 466-2229,http://www.echildstore.com/,,,,,,#N/A,echildstore.com,
Critical Hit Games,"702 S Gilbert St #104, Iowa City", Iowa City,IA,52240,(319) 333-1260,http://www.criticalhitgames.net/,"[""store"",""point_of_interest"",""establishment""]",,41.6525972,-91.530271,,#N/A,criticalhitgames.net,
Todd Couples Superstore,"10831 US-19, Port Richey", Port Richey,FL,34668,(813) 971-0007,http://www.toddcouples.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,28.3150239,-82.6998515,,#N/A,toddcouples.com,
Boomerang Toys,"119 W Broadway, New York", New York,NY,10013,(212) 226-7650,http://www.boomerangtoys.com/,store,,,,,#N/A,boomerangtoys.com,
Mast General Store,"15 Biltmore Ave, Asheville", Asheville,NC,28801,(828) 232-1883,http://www.mastgeneralstore.com/,"[""food"",""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,35.594033,-82.551786,,#N/A,mastgeneralstore.com,
Comics-N-Stuff,"2015 Birch Rd, Chula Vista", Chula Vista,CA,91915,(619) 397-7255,http://www.comics-n-stuff.com/,,,,,,#N/A,comics-n-stuff.com,
The Chocolate Ox,"23457 Nokomis Ave, Nisswa", Nisswa,MN,56468,(218) 967-8800,http://www.thechocolateox.com/,"[""food"",""store"",""point_of_interest"",""establishment""]",,46.4932859,-94.3145072,,#N/A,thechocolateox.com,
Velvet Box,"2917 Morton St, Fort Worth", Fort Worth,TX,76107,(817) 744-7841,http://www.thevelvetbox.com/,clothing_store,,,,,#N/A,thevelvetbox.com,
The Chocolate Ox,"35752 Allen Ave, Crosslake", Crosslake,MN,56442,(218) 692-5345,http://thechocolateox.com/,"[""food"",""store"",""point_of_interest"",""establishment""]",,46.671693,-94.102061,,#N/A,thechocolateox.com,
The Green Bean,"5060 N Eagle Rock Blvd, Los Angeles", Los Angeles,CA,90041,(323) 739-0870,http://www.thegreenbeangoods.com/,clothing_store,,,,,#N/A,thegreenbeangoods.com,
Lover's Lane,"5448 West 86th Street, Indianapolis", Indianapolis,IN,46268,(317) 228-9304,http://www.loverslane.com/,health,,,,,#N/A,loverslane.com,
COMICS-N-STUFF,"555 Broadway #1004, Chula Vista", Chula Vista,CA,91910,(619) 426-2637,http://www.comics-n-stuff.com/locs.html,book_store,,,,,#N/A,comics-n-stuff.comlocs.html,
Toys et Cetera,"1502 E 55th St, Chicago", Chicago,IL,60615,(773) 324-6039,http://www.toysetcetera.com/,store,,,,,#N/A,toysetcetera.com,
Teich Toys & Books,"573 Hudson St, New York", New York,NY,10013,(212) 924-2232,http://teichdesign.com/toystore,book_store,,,,,#N/A,teichdesign.comtoystore,
Playmatters,"13214 Shaker Square, Cleveland", Cleveland,OH,44120,(216) 752-3595,http://www.playmatterstoys.com/,,,,,,#N/A,playmatterstoys.com,
Playmatters,"6025 Kruse Dr, Solon", Solon,OH,44139,(440) 542-7200,http://www.playmatterstoys.com/,"[""store"",""point_of_interest"",""establishment""]",,41.3938249,-81.4452,,#N/A,playmatterstoys.com,
Optimus Toys,"12448 S Mainstreet, Etiwanda", Etiwanda,CA,91739,(909) 899-4248,http://www.optimustoys.com/,"[""store"",""point_of_interest"",""establishment""]",,34.1122688,-117.5338181,,#N/A,optimustoys.com,
The Red Balloon Toy Store,"1200 Towne Centre Blvd, Provo", Provo,UT,84601,(801) 607-5112,http://www.redballoontoystore.com/,"[""store"",""point_of_interest"",""establishment""]",,40.217352,-111.663151,,#N/A,redballoontoystore.com,
Toys That Teach,"1340 Gaskins Rd, Richmond", Richmond,VA,23238,(804) 741-5611,http://www.toysthatteachva.com/,"[""store"",""point_of_interest"",""establishment""]",,37.6056088,-77.5922591,,#N/A,toysthatteachva.com,
Toys That Teach,"23716 8th Ave SE, Bothell", Bothell,WA,98021,(425) 481-2577,http://www.toysthatteachbothell.com/,clothing_store,,,,,#N/A,toysthatteachbothell.com,
Toys That Teach,"3038 Stony Point Rd, Richmond", Richmond,VA,23235,(804) 272-2391,http://toysthatteachonline.com/,"[""store"",""point_of_interest"",""establishment""]",,37.5377877,-77.5650498,,#N/A,toysthatteachonline.com,
The Learning Tree,"11536 Ash St, Leawood", Leawood,KS,66211,(913) 498-1234,http://www.the-learning-tree.com/,book_store,,,,,#N/A,the-learning-tree.com,
Tom's Toys,"125 Market St, Charleston", Charleston,SC,29401,(843) 720-8943,http://www.kaplaus.com/,"[""store"",""point_of_interest"",""establishment""]",,32.7805828,-79.9319989,,#N/A,kaplaus.com,
Tom's Toys,"2281 Honolulu Ave, Montrose", Montrose,CA,91020,(818) 249-2178,http://www.tomstoystore.com/new-page/,,,,,,#N/A,tomstoystore.comnew-page,
Tom's Toys,"297 Main St, Great Barrington", Great Barrington,MA,1230,(413) 528-3330,http://www.tomstoys.com/,"[""store"",""point_of_interest"",""establishment""]",,42.1942637,-73.3622267,,#N/A,tomstoys.com,
Sherman's Books & Stationery,"128 Main St, Freeport", Freeport,ME,4032,(207) 869-9000,http://www.shermans.com/,"[""book_store"",""store"",""point_of_interest"",""establishment""]",,43.8584211,-70.102023,,#N/A,shermans.com,
Sherman's Books & Stationery,"14 Main St, Camden", Camden,ME,4843,(207) 236-2223,http://www.shermans.com/,"[""book_store"",""store"",""point_of_interest"",""establishment""]",,44.210253,-69.065053,,#N/A,shermans.com,
Little Toy Shops,"513 St Ann St, New Orleans", New Orleans,LA,70116,(504) 523-1770,http://littletoyshopnola.com/,,,,,,#N/A,littletoyshopnola.com,
Learning Tree,"102 S Broadway, Edmond", Edmond,OK,73034,(405) 848-1415,http://www.learningtreeokc.com/,"[""store"",""point_of_interest"",""establishment""]",,35.6540935,-97.4812479,,#N/A,learningtreeokc.com,
Learning Tree,"640 W Broadway St, Bradley", Bradley,IL,60915,(815) 939-0319,http://www.thelearningtreek3.com/,"[""store"",""point_of_interest"",""establishment""]",,41.142622,-87.869985,,#N/A,thelearningtreek3.com,
Playthings Toy Shoppe,"1215 Herr Ln, Louisville", Louisville,KY,40222,(502) 690-7408,http://www.playthingstoyshoppe.com/,store,,,,,#N/A,playthingstoyshoppe.com,
Richards Variety Store,"2347 Peachtree Rd NW, Atlanta", Atlanta,GA,30305,(404) 237-1412,http://www.richardsvarietystore.com/,store,,,,,#N/A,richardsvarietystore.com,
Wonder Works,"188 Meeting St, Charleston", Charleston,SC,29401,(843) 577-2422,http://wonderworkstoys.com/,"[""store"",""point_of_interest"",""establishment""]",,32.780754,-79.9312273,,#N/A,wonderworkstoys.com,
Wonder Works,"624 Long Point Rd, Mt Pleasant", Mt Pleasant,SC,29464,(843) 849-6757,http://wonderworkstoys.com/contact-us/,"[""store"",""point_of_interest"",""establishment""]",,32.8410722,-79.8577096,,#N/A,wonderworkstoys.comcontact-us,
SuperTarget,"11100 Parkside Dr, Knoxville", Knoxville,TN,37934,(865) 675-8200,http://www.target.com/sl/farragut/1370,"[""department_store"",""electronics_store"",""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,35.9000203,-84.1517738,,#N/A,target.comslfarragut1370,
SuperTarget,"1135 W Riverdale Rd, Riverdale", Riverdale,UT,84405,(801) 392-1990,http://www.target.com/sl/riverdale/1753,"[""department_store"",""electronics_store"",""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,41.173211,-112.0067643,,#N/A,target.comslriverdale1753,
SuperTarget,"2750 Carl T Jones Dr SE, Huntsville", Huntsville,AL,35802,(256) 650-3491,http://www.target.com/sl/huntsville-south/1367,"[""department_store"",""electronics_store"",""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,34.6734149,-86.5427875,,#N/A,target.comslhuntsville-south1367,
SuperTarget,"8455 N Wickham Rd, Melbourne", Melbourne,FL,32940,(321) 242-9631,http://www.target.com/sl/viera/1934,"[""department_store"",""electronics_store"",""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,28.227774,-80.7195133,,#N/A,target.comslviera1934,
Knowledge Tree,"5000 Summer Ave #101, Memphis", Memphis,TN,38122,(901) 324-9251,http://www.theknowledgetree.com/,store,,,,,#N/A,theknowledgetree.com,
Village Toymaker,"2525 Central Ave, Memphis", Memphis,TN,38104,(901) 320-3166,http://www.thevillagetoymaker.com/,store,,,,,#N/A,thevillagetoymaker.com,
Giggles,"144 E Main St, Stoughton", Stoughton,WI,53589,(608) 877-9353,http://www.shopthehouse.com/,"[""store"",""point_of_interest"",""establishment""]",,42.9168586,-89.2198221,,#N/A,shopthehouse.com,
Giggles,"4407 S Tamiami Trail, Sarasota", Sarasota,FL,34231,(941) 927-7474,http://www.facebook.com/gigglessarasota,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,27.2898835,-82.5303198,,#N/A,facebook.comgigglessarasota,
Giggles,"B, b8201 Village Plaza Ct #1, Baton Rouge", Baton Rouge,LA,70810,(225) 663-2474,http://www.gigglesbr.com/,,,,,,#N/A,gigglesbr.com,
Toys For Tots,"2 Chapel St, Honesdale", Honesdale,PA,18431,(570) 253-0711,http://www.toysfortots.org/,"[""store"",""point_of_interest"",""establishment""]",,41.5747783,-75.2580719,,#N/A,toysfortots.org,
Toys For Tots,"2314 Spruce Hills Dr, Bettendorf", Bettendorf,IA,52722,(309) 208-1159,http://quad-cities.toysfortots.org/,"[""store"",""point_of_interest"",""establishment""]",,41.5484882,-90.4992996,,#N/A,quad-cities.toysfortots.org,
Toys For Tots,"3233 Washington Rd, Augusta", Augusta,GA,30907,(706) 869-5142,http://www.toysfortots.org/default.aspx,"[""store"",""point_of_interest"",""establishment""]",,33.5158343,-82.0700312,,#N/A,toysfortots.orgdefault.aspx,
Toys For Tots,Brooksville,,FL,34601,(352) 796-3666,http://m.toysfortots.org/,"[""store"",""point_of_interest"",""establishment""]",,28.5552719,-82.3878709,,#N/A,m.toysfortots.org,
Condom Sense Arlington,"1077 N Collins St, Arlington", Arlington,TX,76011,(817) 469-1569,http://condomsense.com/,,,,,,#N/A,condomsense.com,
Christies Toy Box,"1225 N Perkins Rd # A, Stillwater", Stillwater,OK,74075,(405) 624-6772,http://christiestoybox.com/,"[""store"",""point_of_interest"",""establishment""]",,36.1349774,-97.0508967,,#N/A,christiestoybox.com,
