name,address,City,State,zip,phone,url,types,closed,lat,long,count
Miss Kitty's Children's and Maternity Wonderland,"2085 Jefferson Rd, Sumter", Sumter,SC,29153,(803) 972-4432,http://misskittyschildrensandfabrics.com/contactus.html,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,33.9369,-80.371522,1
Pretty N Bliss,"2509 S Cashua Dr, Florence", Florence,SC,29501,(843) 662-8135,https://www.prettynbliss.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,34.167234,-79.826029,1
Aberdeen's Clothing For Children,"207 Washington Ave, Grand Haven", Grand Haven,MI,49417,(616) 850-8820,http://aberdeenschildren.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,43.064088,-86.230434,1
"Jammies 2 Jeanz, LLC","5600 Harvey St #1078, Muskegon", Muskegon,MI,49444,(231) 737-4847,http://www.jammies2jeanz.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,43.150459,-86.202111,1
Goodwill Retail Store and Donation Center,"1201 S Loop Rd, Pahrump", Pahrump,NV,89048,(775) 727-9200,http://www.goodwill.vegas/,"[""shoe_store"",""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,36.2023711,-115.9719271,1
Kidsignment Ltd,"7345 S Durango Dr #111, Las Vegas", Las Vegas,NV,89113,(702) 798-5437,http://www.kidsignmentlv.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,36.0549193,-115.2811701,1
Tiny Wardrobe,"3159 N Rainbow Blvd, Las Vegas", Las Vegas,NV,89108,(702) 489-6433,http://www.tinywardrobe.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,36.2161897,-115.2448439,1
Classic Kids,"8441 W Lake Mead Blvd, Las Vegas", Las Vegas,NV,89128,(702) 489-8845,http://www.classickids.biz/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,36.1976656,-115.2800927,1
Columbus Kids Resale,"Northside Middle School, 1400 27th St, Columbus", Columbus,IN,47201,(812) 376-3885,http://www.columbusinresale.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,39.227255,-85.9108022,1
Babyme Children's Boutique,"5417 W 900 S, Edinburgh", Edinburgh,IN,46124,(317) 729-5082,http://www.babyme.cc/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,39.39176,-85.883692,1
Cupcake Boutique & Consignment,"2428 Beam Rd, Columbus, IN", IN,mb,"s, IN",(812) 565-2530,http://www.shopatcupcake.com/,"[""store"",""point_of_interest"",""establishment""]",,39.2226509,-85.8886551,1
Life is good Outlet,"101 N Michigan Ave, Atlantic City", Atlantic City,NJ,08401,(609) 289-8743,http://www.lifeisgood.com/about/stores/atlantic-city.aspx,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,39.3609988,-74.4364667,1
B&B Department Store South,"9th, Beach Haven", Beach Haven,NJ,08008,(609) 492-3050,http://www.bnbstores.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,39.5693461,-74.2358061,1
Tommy Hilfiger,"2001 Atlantic Ave, Atlantic City", Atlantic City,NJ,08401,(609) 345-5299,http://www.tommy.com/,"[""clothing_store"",""shoe_store"",""store"",""point_of_interest"",""establishment""]",,39.3592492,-74.4361039,1
Young Ideas,"US-82, Indianola", Indianola,MS,38751,(662) 887-5539,http://www.youngideasms.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,33.457422,-90.643907,1
City Gear,"1651 Hwy 1 South, Space 28, Greenville", Greenville,MS,38701,(662) 332-0967,http://www.citygear.com/,"[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,33.3750794,-91.0412799,1
City Sprouts,"8807 Ladue Rd, St. Louis", St. Louis,MO,63124,(314) 726-9611,http://www.citysprouts.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,38.653982,-90.348958,1
Recycled Kids,"232 FL-312, St Augustine", St Augustine,FL,32086,(904) 826-4400,http://www.recycledkids.net/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,29.8684555,-81.3198522,1
Little Feet Repeat,"2800 Mall View Rd, Bakersfield", Bakersfield,CA,93306,,http://www.littlefeetrepeats.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,29.4748084,-81.2422982,1
Lou Lou's Corner,"202 Union Square NW, Hickory", Hickory,NC,28601,(828) 324-7655,http://www.loulouscorner.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,35.7324203,-81.3398103,1
Jitterbugs Inc,"1810 N Center St, Hickory", Hickory,NC,28601,(828) 323-8272,http://www.jitterbugsconsignment.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,35.756574,-81.3353298,1
The Whimsical Wardrobe,"20830 Torrence Chapel Rd #104, Cornelius", Cornelius,NC,28031,(704) 797-1419,http://www.whimsical-wardrobe.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,35.4869433,-80.8751422,1
Pokka Dots Family Consignments,"1510 16th St NE, Hickory", Hickory,NC,28601,(828) 267-0200,http://www.facebook.com/#!/pages/Pokka-Dots-Consignment/208575212491984,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,35.7483605,-81.3028833,1
Klo`(th)z Couture,"19420 Jetton Rd #104, Cornelius", Cornelius,NC,28031,(704) 987-7776,http://www.klothz.net/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,35.4765484,-80.8922976,1
The Hidden Closet,"206 N Main St, McPherson", McPherson,KS,67460,(620) 241-6602,http://www.facebook.com/thebookshelf.hiddencloset,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,38.370815,-97.666481,1
Peek A Boo Baby,"8283 S Memorial Dr, Tulsa", Tulsa,OK,74133,(918) 298-0070,http://peekaboostores.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,36.0439366,-95.8854882,1
Little Citizen,"20 Church St, Burlington", Burlington,VT,05401,(802) 489-5993,https://www.facebook.com/littlecitizenvt,"[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.4799437,-73.2125852,1
The Green Life,"151 Cherry St, Burlington", Burlington,VT,05401,(802) 881-0633,http://www.thegreenlifevt.com/,"[""home_goods_store"",""clothing_store"",""furniture_store"",""store"",""point_of_interest"",""establishment""]",,44.4791981,-73.2119777,1
Patagonia Burlington,"191 College St, Burlington", Burlington,VT,05401,(802) 923-2910,http://www.patagoniaburlington.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.47703,-73.212113,1
Dupree's Children's Shop,"126 N Queen St, Kinston", Kinston,NC,28501,(252) 527-3893,http://www.hstadiem.com/,"[""department_store"",""shoe_store"",""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,35.2612293,-77.5813398,1
La Petite Boutique,"225 E New Bern Rd, Kinston", Kinston,NC,28504,(252) 523-2229,http://www.lapetiteboutiquechildrenswear.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,35.2422775,-77.5799624,1
Showoffs Kids Boutique,"2932 Reidville Rd, Spartanburg", Spartanburg,SC,29301,(864) 574-1761,http://www.showoffskidsboutique.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,34.915987,-82.007477,1
Itty Bitty Bella,"3670 S Houston Levee Rd #103, Collierville", Collierville,TN,38017,(901) 457-7846,http://www.shopittybittybella.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,35.0494001,-89.7311065,1
Spoiled Sweet Boutique,"2011 Exeter Rd, Germantown", Germantown,TN,38138,(901) 757-9797,http://www.spoiledsweetboutique.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,35.09391,-89.803592,1
Once More Store,"906 Lisbon St, Lisbon", Lisbon,ME,04250,(207) 786-0224,http://www.theoncemorestore.com/,"[""store"",""point_of_interest"",""establishment""]",,44.0832296,-70.2004871,1
Little Bits,"162 Main St, Bethel", Bethel,ME,04217,,http://littlebitsconsignment.weebly.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.4097777,-70.7885024,1
Peepshine Children's Clothing,"300 3rd St, Wausau", Wausau,WI,54403,(715) 848-8356,http://www.peepshine.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.9591945,-89.628613,1
Eastbay Retail Store,"211 S 1st Ave, Wausau", Wausau,WI,54401,(715) 261-9218,http://www.eastbay.com/,"[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.9613069,-89.6356326,1
ABC Kids,"10101 Market St, Rothschild", Rothschild,WI,54474,,http://www.abc-consign.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.8654758,-89.634315,1
Old Navy (Valley Mall),"17301 Valley Mall Rd, Hagerstown", Hagerstown,MD,21740,(301) 582-3128,http://www.oldnavy.com/products/hagerstown-md-store-6065.jsp?tid=onss000002,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,39.6240977,-77.7717993,1
Enkore Kids,"146 S Main St, Boonsboro", Boonsboro,MD,21713,(301) 668-0837,http://enkorekids.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,39.5024882,-77.6504108,1
Denim & Frills Childrens,"10501 NE Hwy 99 #17, Vancouver", Vancouver,WA,98686,(360) 571-9014,http://www.denimandfrills.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,45.6974227,-122.6535488,1
Children's Closet & Finders Keepers,"2035 Columbia Blvd, St Helens", St Helens,OR,97051,(503) 397-6059,https://www.facebook.com/finderskeepersresale/,"[""furniture_store"",""clothing_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,45.8589527,-122.8185416,1
Oakiwear,"12004 NE 95th St, Vancouver", Vancouver,WA,98682,(360) 573-5000,http://www.oakiwear.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,45.691338,-122.5498938,1
Era 1932,"Tupelo Trail, Tupelo", Tupelo,MS,38804,(662) 205-4743,https://www.facebook.com/pages/Era-1932/112851335486754,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,34.298153,-88.706368,1
Lollipop Boutique,"146 S Industrial Rd, Tupelo", Tupelo,MS,38801,(662) 350-3238,http://www.lollipoptupelo.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,34.2541542,-88.7196999,1
Meggie and Mikes Resale Shoppe,"1910 Independence St, Cape Girardeau", Cape Girardeau,MO,63703,(573) 651-1718,http://meggieandmikesresaleshoppe.net/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,37.3066974,-89.5471031,1
The Etan Group,"Cape Girardeau, MO", MO,de,"u, MO",(573) 334-3661,http://www.my-teg.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,0,0,1
Frances Johnston Designs,"400 Main St, Chatham", Chatham,MA,02633,(508) 945-9300,http://www.francesjohnstonchatham.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.678979,-69.953916,1
Kid & Kaboodle,"115 Cranberry Hwy, Orleans", Orleans,MA,02653,(508) 240-0460,http://www.kid-kaboodle.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.7869663,-69.9922996,1
Tots To Teens Fashion Exchange,"180 MA-6A, Orleans", Orleans,MA,02653,(508) 255-9933,http://www.totstoteensconsignment.net/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.7824306,-69.9978463,1
Chatham T Co,"534 Main St #1, Chatham", Chatham,MA,02633,(508) 945-3051,https://www.chathamtco.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.6807441,-69.9580464,1
Chatham Children's Shop,"515 Main St, Chatham", Chatham,MA,02633,(508) 945-0234,http://www.chathamchildrenshop.com/,"[""store"",""point_of_interest"",""establishment""]",,41.6802344,-69.9577256,1
Weekend,"217 Main St, East Orleans", East Orleans,MA,02643,(508) 255-9300,http://www.capeweekend.com/,"[""jewelry_store"",""clothing_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,41.7847111,-69.9661236,1
Simply Puzzled,"2010 Loy Lake Rd, Sherman", Sherman,TX,75090,(903) 891-0744,http://www.simplypuzzled.biz/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,33.6749789,-96.6065565,1
GiggleBrush Designs,"112 N Tennessee St, McKinney", McKinney,TX,75069,(972) 548-1100,http://www.gigglebrushdesigns.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,33.1976491,-96.6149043,1
Blessings and Butterflies Kid Kouture,"316 N Main St, Bonham", Bonham,TX,75418,(903) 583-9500,http://blessingsandbutterflies.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,33.5765579,-96.178942,1
The Zebra Patch,"100 E Bremer Ave, Waverly", Waverly,IA,50677,(319) 352-4490,http://www.thezebrapatch.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.725533,-92.469103,1
Alyssa's Garden Boutique,"314 Jefferson St, Jefferson City", Jefferson City,MO,65101,(573) 616-1424,http://www.alyssas-garden.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,38.5764822,-92.1730498,1
The Xchange Boutique,"830 E High St, Jefferson City", Jefferson City,MO,65101,(573) 761-5239,http://www.thexchangeboutique.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,38.5694504,-92.1627009,1
Fashion Wearhouse,"1103 Business Loop 70 E, Columbia", Columbia,MO,65201,(573) 256-5307,http://www.fashionwearhouse.net/,"[""clothing_store"",""shoe_store"",""store"",""point_of_interest"",""establishment""]",,38.9642877,-92.3241047,1
The Children's Hour,"898 900 E, Salt Lake City", Salt Lake City,UT,84102,(801) 359-4150,http://www.childrenshourbookstore.com/,"[""shoe_store"",""book_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,40.7499789,-111.8657248,1
oh baby!,"Richmond Rd, Texarkana", Texarkana,TX,75503,(903) 794-7515,http://www.facebook.com/ohbabytxk,"[""clothing_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,33.462147,-94.0915,1
Andee Lew LLC,"1076 Layton Hills Pkwy, Layton", Layton,UT,84041,(801) 628-4400,http://www.andeelew.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.0781737,-111.9757655,1
The Children's Loft,"6253 Market St, Youngstown", Youngstown,OH,44512,(330) 965-3907,http://www.thechildrensloft.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.0350108,-80.6625705,1
The Blue Horse Children's Shop,"1 W Main St, Mystic", Mystic,CT,06355,(860) 536-4895,http://www.thebluehorse.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.3546841,-71.969247,1
The Red Balloon,"77 Main St, Essex", Essex,CT,06426,(860) 767-0763,http://www.theredballoonessex.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.3514296,-72.3860419,1
Poshinate Kiddos,"326 S Minnesota Ave #1a, St Peter", St Peter,MN,56082,(507) 271-4562,https://www.poshinate.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.3235657,-93.9581736,1
Sprinkles Children's Boutique,"3290 Liberty Rd S, Salem", Salem,OR,97302,(503) 586-4662,http://www.sprinkleschildrensboutique.net/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.9085647,-123.0474227,1
Preemie-Yums,"1125 Edgewater St NW, Salem", Salem,OR,97304,(503) 391-9455,http://www.preemie-yums.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.9412507,-123.0570993,1
Posh Baby - Beaverton,"12345 SW Horizon Blvd, Beaverton", Beaverton,OR,97007,(503) 747-3539,http://www.poshbaby.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,45.4304521,-122.831727,1
Vineyard Vines- By Puritan Cape Cod,"21 Market St, Mashpee", Mashpee,MA,02649,(508) 477-4981,http://www.vineyardvines.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.6167939,-70.4911606,1
Lulu Lane,"2 Main St S, Minot", Minot,ND,58701,(701) 852-5858,http://shoplululane.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,48.2363761,-101.2934947,1
Nature's Nook Children's Toys and Books,"1700 21st Ave NW, Minot", Minot,ND,58703,(701) 837-0002,http://www.naturesnookchildrensboutique.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,48.2592216,-101.3212619,1
Sweet Threads,"2746 E Broadway, Long Beach", Long Beach,CA,90803,(562) 439-7933,http://www.shopsweetthreads.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,33.765479,-118.159493,1
Anubee,"Carmel Plaza, Carmel-By-The-Sea", Carmel-By-The-Sea,CA,93923,(831) 626-1070,http://www.anubee.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,36.554406,-121.9207058,1
Childish Santa Cruz,"1127 Soquel Ave, Santa Cruz", Santa Cruz,CA,95062,(831) 454-8208,http://childishsantacruz.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,36.9796245,-122.0113324,1
Old Navy (Marina Univ Villages),"107 General Stilwell Dr, Marina", Marina,CA,93933,(831) 582-9670,http://www.oldnavy.com/products/marina-ca-store-5414.jsp?tid=onss000002,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,36.6661352,-121.8133914,1
Martinelli's Children's Wear,"3517 95th St, Evergreen Park", Evergreen Park,IL,60805,(708) 425-6287,http://www.martinellischildrenswear.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.7203491,-87.7100506,1
